HOG h7	52.230000	55.179000	WantSitDown 0.001479
HOG h7	55.419000	57.503000	WantSitDown 0.001836
HOG h7	72.400000	74.417000	WantSitDown 0.002267
HOG h7	74.850000	77.166000	WantSitDown 0.002127
HOG h7	77.217000	79.675000	WantSitDown 0.001832
HOG h7	80.088000	82.097000	WantSitDown 0.002517
HOG h7	88.085000	90.134000	WantSitDown 0.002283
HOG h7	90.193000	92.412000	WantSitDown 0.001655
HOG h7	92.509000	94.676000	WantSitDown 0.002230
HOG h7	94.861000	97.344000	WantSitDown 0.002849
HOG h7	102.322000	103.960000	WantSitDown 0.001605
HOG h7	104.925000	106.795000	WantSitDown 0.001931
HOG h7	107.045000	108.882000	WantSitDown 0.001589
HOG h7	109.295000	111.356000	WantSitDown 0.001744
HOG h7	148.024000	150.101000	WantSitDown 0.001901
HOG h7	150.461000	153.085000	WantSitDown 0.001483
HOG h7	153.085000	155.314000	WantSitDown 0.001513
HOG h7	155.525000	157.965000	WantSitDown 0.000928
HOG h7	263.946000	265.727000	WantSitDown 0.001492
HOG h7	265.727000	268.203000	WantSitDown 0.000955
HOG h7	268.203000	270.925000	WantSitDown 0.000906
HOG h7	270.925000	274.070000	WantSitDown 0.001660
HOG h8	10.473000	12.473000	PerformTask 0.000067
HOG h8	15.381000	17.319000	PerformTask 0.000084
HOG h8	17.610000	19.916000	PerformTask 0.000061
HOG h8	21.436000	23.191000	PerformTask 0.000106
HOG h8	27.379000	30.491000	PerformTask 0.000123
HOG h8	30.492000	32.933000	PerformTask 0.000130
HOG h8	32.940000	35.196000	PerformTask 0.000095
HOG h8	35.196000	37.396000	PerformTask 0.000091
HOG h8	45.778000	48.226000	PerformTask 0.000078
HOG h8	49.312000	51.899000	PerformTask 0.000102
HOG h8	52.230000	55.179000	PerformTask 0.000092
HOG h8	55.419000	57.503000	PerformTask 0.000089
HOG h8	72.400000	74.417000	PerformTask 0.000153
HOG h8	74.850000	77.166000	PerformTask 0.000183
HOG h8	77.217000	79.675000	PerformTask 0.000118
HOG h8	80.088000	82.097000	PerformTask 0.000078
HOG h8	88.085000	90.134000	PerformTask 0.000150
HOG h8	90.193000	92.412000	PerformTask 0.000105
HOG h8	92.509000	94.676000	PerformTask 0.000432
HOG h8	94.861000	97.344000	PerformTask 0.000121
HOG h8	102.322000	103.960000	PerformTask 0.000081
HOG h8	104.925000	106.795000	PerformTask 0.000062
HOG h8	107.045000	108.882000	PerformTask 0.000084
HOG h8	109.295000	111.356000	PerformTask 0.000072
HOG h8	148.024000	150.101000	PerformTask 0.000123
HOG h8	150.461000	153.085000	PerformTask 0.000098
HOG h8	153.085000	155.314000	PerformTask 0.000129
HOG h8	155.525000	157.965000	PerformTask 0.000128
HOG h8	263.946000	265.727000	PerformTask 0.000056
HOG h8	265.727000	268.203000	PerformTask 0.000056
HOG h8	268.203000	270.925000	PerformTask 0.000082
HOG h8	270.925000	274.070000	PerformTask 0.000066
HOF h1	10.473000	12.473000	Help 0.857321
HOF h1	15.381000	17.319000	Help 0.912931
HOF h1	17.610000	19.916000	Help 0.996395
HOF h1	21.436000	23.191000	Help 0.835308
HOF h1	27.379000	30.491000	WantStandUp 0.642992
HOF h1	30.492000	32.933000	WantStandUp 0.658765
HOF h1	32.940000	35.196000	WantStandUp 0.840224
HOF h1	35.196000	37.396000	WantStandUp 0.744558
HOF h1	45.778000	48.226000	Help 0.611497
HOF h1	49.312000	51.899000	Help 0.325584
HOF h1	52.230000	55.179000	Help 0.645883
HOF h1	55.419000	57.503000	Help 0.721546
HOF h1	72.400000	74.417000	ComeHere 0.071309
HOF h1	74.850000	77.166000	LetsGo 0.290504
